City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Makakilo City,US,2021-06-03 20:00:24,21.3469,-158.0858,80.29,63,37,11.18
294,Gort,IE,2021-06-03 20:00:24,53.0664,-8.8167,51.55,92,99,8.52
295,Vila Velha,BR,2021-06-03 19:56:44,-20.3297,-40.2925,80.55,83,0,3.0
296,Jalu,LY,2021-06-03 20:00:25,29.0331,21.5482,87.67,21,6,12.48
297,Lyubim,RU,2021-06-03 20:00:25,58.3625,40.6843,50.36,76,21,6.11
298,Zonguldak,TR,2021-06-03 20:00:26,41.25,31.8333,49.57,96,100,5.17
299,Mehamn,NO,2021-06-03 20:00:26,71.0357,27.8492,60.75,41,0,17.27
300,Gizo,SB,2021-06-03 20:00:27,-8.103,156.8419,81.57,79,76,4.83
301,Batagay-Alyta,RU,2021-06-03 20:00:27,67.8006,130.4114,59.29,58,68,4.09
302,Grand Gaube,MU,2021-06-03 20:00:27,-20.0064,57.6608,74.37,73,15,8.99
303,Asfi,MA,2021-06-03 19:57:06,32.2994,-9.2372,64.81,76,16,17.09
304,Narsaq,GL,2021-06-03 20:00:28,60.9167,-46.05,43.18,69,95,6.44
305,Sao Paulo De Olivenca,BR,2021-06-03 20:00:29,-3.3783,-68.8725,84.65,69,57,1.92
306,Pafos,CY,2021-06-03 20:00:29,34.7667,32.4167,69.58,78,20,8.05
307,Hartford,US,2021-06-03 20:00:09,41.7668,-72.7662,71.53,87,90,3.0
308,Nurota,UZ,2021-06-03 20:00:29,40.5614,65.6886,82.49,20,0,8.3
309,Banda Aceh,ID,2021-06-03 20:00:30,5.5577,95.3222,79.9,85,97,7.02
310,Kapit,MY,2021-06-03 20:00:30,2.0167,112.9333,75.87,99,100,0.54
311,Constitucion,CL,2021-06-03 20:00:31,-35.3333,-72.4167,61.95,80,100,10.29
312,Klaksvik,FO,2021-06-03 20:00:31,62.2266,-6.589,52.72,90,83,18.77
313,Kodiak,US,2021-06-03 19:56:23,57.79,-152.4072,46.04,83,83,5.91
314,Eltham,NZ,2021-06-03 20:00:32,-39.4292,174.3,41.18,97,98,3.42
315,Gorontalo,ID,2021-06-03 20:00:33,0.5412,123.0595,74.88,93,86,1.99
316,Yumen,CN,2021-06-03 20:00:33,40.2833,97.2,62.1,10,0,0.29
317,Lincoln,US,2021-06-03 19:57:19,40.8,-96.667,86.07,31,100,1.01
318,Koumac,NC,2021-06-03 20:00:33,-20.5667,164.2833,70.09,68,74,2.91
319,Aripuana,BR,2021-06-03 20:00:34,-9.1667,-60.6333,92.05,34,1,2.71
320,Vung Tau,VN,2021-06-03 20:00:35,10.346,107.0843,82.78,82,96,9.91
321,Chicama,PE,2021-06-03 20:00:35,-7.8447,-79.1469,73.9,62,41,10.25
322,Manavalakurichi,IN,2021-06-03 20:00:36,8.1333,77.3,82.49,84,100,13.98
323,Zhezkazgan,KZ,2021-06-03 20:00:36,47.8043,67.7144,68.97,60,0,7.87
324,Kununurra,AU,2021-06-03 19:57:48,-15.7667,128.7333,71.58,56,49,5.75
325,Marand,IR,2021-06-03 19:58:44,38.4329,45.7749,71.94,30,0,4.38
326,Te Anau,NZ,2021-06-03 20:00:37,-45.4167,167.7167,47.73,93,100,4.25
327,Norman Wells,CA,2021-06-03 20:00:37,65.282,-126.8329,56.62,68,95,5.12
328,Namtsy,RU,2021-06-03 20:00:38,62.7161,129.6658,50.11,62,21,3.13
329,Yuxia,CN,2021-06-03 20:00:38,34.0615,108.6291,66.4,26,45,7.94
330,Cayenne,GF,2021-06-03 20:00:39,4.9333,-52.3333,84.09,82,75,3.0
331,Samarai,PG,2021-06-03 20:00:39,-10.6167,150.6667,78.48,89,90,9.57
332,Matagami,CA,2021-06-03 20:00:40,49.7502,-77.6328,62.71,72,75,9.78
333,Ondangwa,NA,2021-06-03 20:00:40,-17.9167,15.95,60.1,22,0,10.76
334,Louiseville,CA,2021-06-03 20:00:40,46.2559,-72.9415,64.81,96,100,2.71
335,Namatanai,PG,2021-06-03 20:00:41,-3.6667,152.4333,78.8,84,99,2.68
336,Garissa,KE,2021-06-03 20:00:42,-0.4536,39.6401,77.25,73,53,19.6
337,Victoria,HK,2021-06-03 19:59:42,22.2855,114.1577,86.38,87,100,1.01
338,Kosh-Agach,RU,2021-06-03 20:00:42,50.0,88.6667,56.39,63,100,5.08
339,Templin,DE,2021-06-03 20:00:43,53.1186,13.5022,70.92,70,98,9.19
340,Nanortalik,GL,2021-06-03 20:00:43,60.1432,-45.2371,37.09,90,100,12.64
341,Mabaruma,GY,2021-06-03 20:00:44,8.2,-59.7833,77.02,95,100,2.48
342,Nokaneng,BW,2021-06-03 20:00:44,-19.6667,22.2667,54.27,43,0,6.31
343,Half Moon Bay,US,2021-06-03 20:00:45,37.4636,-122.4286,86.79,66,20,8.05
344,North Myrtle Beach,US,2021-06-03 19:56:27,33.816,-78.68,79.12,93,90,1.99
345,Alice Springs,AU,2021-06-03 19:58:00,-23.7,133.8833,53.15,71,90,8.52
346,Sibolga,ID,2021-06-03 20:00:46,1.7427,98.7792,77.52,90,100,3.09
347,Narrabri,AU,2021-06-03 20:00:46,-30.3167,149.7833,51.89,87,90,3.44
348,Bambous Virieux,MU,2021-06-03 20:00:47,-20.3428,57.7575,74.21,75,61,16.55
349,Antofagasta,CL,2021-06-03 20:00:47,-23.65,-70.4,64.87,71,25,4.94
350,Madera,US,2021-06-03 20:00:48,37.1666,-119.8343,101.88,19,1,3.0
351,Manhattan,US,2021-06-03 20:00:48,40.7834,-73.9662,77.68,82,90,0.0
352,Najran,SA,2021-06-03 20:00:48,17.4924,44.1277,80.55,14,76,3.02
353,Shenkursk,RU,2021-06-03 20:00:49,62.1091,42.896,52.72,72,0,0.38
354,Sabha,LY,2021-06-03 20:00:50,27.0377,14.4283,96.73,13,7,9.17
355,Olinda,BR,2021-06-03 20:00:50,-8.0089,-34.8553,76.73,73,20,8.99
356,Grindavik,IS,2021-06-03 20:00:50,63.8424,-22.4338,51.57,87,90,32.99
357,Karratha,AU,2021-06-03 20:00:51,-20.7377,116.8463,66.85,50,100,17.9
358,Paso De Carrasco,UY,2021-06-03 20:00:03,-34.8603,-56.0522,62.26,66,84,9.78
359,High Level,CA,2021-06-03 20:00:52,58.5169,-117.136,76.87,33,50,12.33
360,Comodoro Rivadavia,AR,2021-06-03 20:00:01,-45.8667,-67.5,48.2,81,100,6.93
361,Zorritos,PE,2021-06-03 20:00:52,-3.6805,-80.6782,76.86,75,11,8.84
362,Taltal,CL,2021-06-03 20:00:20,-25.4,-70.4833,62.01,85,48,5.55
363,Tessalit,ML,2021-06-03 20:00:53,20.1986,1.0114,101.91,7,79,9.48
364,Lasa,IT,2021-06-03 20:00:54,46.6166,10.7002,61.54,93,58,1.66
365,Havre-Saint-Pierre,CA,2021-06-03 20:00:54,50.2334,-63.5986,57.99,73,92,10.51
366,Hede,CN,2021-06-03 20:00:54,33.7681,120.2517,59.04,89,44,6.58
367,Conde,BR,2021-06-03 20:00:55,-7.2597,-34.9075,76.17,78,14,10.04
368,Jiaocheng,CN,2021-06-03 20:00:56,24.6774,116.1389,76.93,97,100,1.92
369,Shiyan,CN,2021-06-03 20:00:56,32.6475,110.7781,58.66,79,14,6.22
370,Okha,RU,2021-06-03 20:00:56,53.5739,142.9478,42.85,97,100,12.57
371,Tautira,PF,2021-06-03 20:00:57,-17.7333,-149.15,82.42,82,43,15.43
372,Muisne,EC,2021-06-03 20:00:58,0.6,-80.0333,78.93,78,57,8.66
373,Flin Flon,CA,2021-06-03 20:00:58,54.7682,-101.865,75.42,47,97,7.94
374,Viedma,AR,2021-06-03 20:00:59,-40.8135,-62.9967,56.66,68,100,7.56
375,Kirakira,SB,2021-06-03 20:01:00,-10.4544,161.9205,78.94,88,100,6.82
376,Biak,ID,2021-06-03 20:01:00,-0.9131,122.8766,76.75,84,100,5.59
377,Palmer,US,2021-06-03 20:01:00,42.1584,-72.3287,71.98,83,90,5.01
378,Wuxue,CN,2021-06-03 20:01:01,29.8506,115.5525,65.66,91,100,3.15
379,Tacuarembo,UY,2021-06-03 20:01:02,-31.7333,-55.9833,65.48,58,46,5.3
380,Mairena Del Alcor,ES,2021-06-03 20:01:02,37.373,-5.7495,75.72,50,0,9.04
381,Dubuque,US,2021-06-03 19:59:51,42.4833,-90.8668,86.97,52,54,11.3
382,Morondava,MG,2021-06-03 20:01:03,-20.2833,44.2833,70.39,87,51,9.06
383,Krasnoselkup,RU,2021-06-03 20:01:03,65.7,82.4667,35.58,74,27,7.94
384,Bilma,NE,2021-06-03 20:01:04,18.6853,12.9164,97.66,9,99,4.81
385,North Las Vegas,US,2021-06-03 19:58:33,36.1989,-115.1175,108.72,11,47,3.0
386,Orai,IN,2021-06-03 20:01:04,25.9833,79.4667,94.39,31,54,2.75
387,Maldonado,UY,2021-06-03 20:01:05,-34.6667,-54.9167,59.23,70,79,6.71
388,Leh,IN,2021-06-03 20:01:06,34.1667,77.5833,47.61,74,100,0.96
389,Buala,SB,2021-06-03 20:01:06,-8.145,159.5921,79.12,84,100,2.86
390,Milazzo,IT,2021-06-03 20:01:07,38.2212,15.2383,71.35,74,0,1.99
391,Ayan,RU,2021-06-03 20:01:07,56.45,138.1667,37.99,95,99,11.54
392,Governador Valadares,BR,2021-06-03 20:01:07,-18.8511,-41.9494,80.55,50,74,3.0
393,Wadena,US,2021-06-03 20:01:07,46.4425,-95.1361,91.44,29,1,13.8
394,Zarubino,RU,2021-06-03 20:01:08,42.63,131.0922,52.57,99,100,2.13
395,Labuhan,ID,2021-06-03 20:01:08,-6.8844,112.2051,77.65,85,74,8.57
396,Celestun,MX,2021-06-03 20:01:09,20.8667,-90.4,83.93,68,40,13.22
397,Durazno,UY,2021-06-03 20:01:09,-33.4131,-56.5006,59.76,64,97,8.72
398,Leningradskiy,RU,2021-06-03 20:01:09,69.3833,178.4167,29.98,80,66,6.2
399,Linqiong,CN,2021-06-03 20:01:09,30.4159,103.4609,66.87,64,100,4.07
400,Qom,IR,2021-06-03 20:01:10,34.6401,50.8764,92.88,8,0,9.93
401,Coihaique,CL,2021-06-03 20:01:10,-45.5752,-72.0662,42.8,91,97,6.91
402,Polunochnoye,RU,2021-06-03 20:01:10,60.8697,60.4153,40.5,58,0,5.99
403,Roma,US,2021-06-03 20:01:11,43.2128,-75.4557,75.69,81,100,1.01
404,Sorong,ID,2021-06-03 20:01:11,-0.8833,131.25,78.62,86,100,5.3
405,Srostki,RU,2021-06-03 20:01:11,52.4189,85.7022,61.18,92,100,3.42
406,Necochea,AR,2021-06-03 20:00:03,-38.5473,-58.7368,59.04,70,99,14.18
407,Orange Cove,US,2021-06-03 20:01:12,36.6244,-119.3137,98.85,12,1,3.74
408,Ondjiva,AO,2021-06-03 20:01:12,-17.0667,15.7333,57.33,29,0,7.61
409,Vanimo,PG,2021-06-03 20:01:12,-2.6741,141.3028,77.29,89,79,3.51
410,Pital,CO,2021-06-03 20:01:12,2.2665,-75.8044,80.24,69,77,5.08
411,Yahotyn,UA,2021-06-03 20:01:13,50.2798,31.7625,60.71,87,99,9.46
412,Kudahuvadhoo,MV,2021-06-03 20:01:13,2.6708,72.8944,83.3,72,95,17.25
413,Itapaci,BR,2021-06-03 20:01:13,-14.9508,-49.5494,85.98,32,2,1.28
414,Ixtapa,MX,2021-06-03 20:00:13,20.7,-105.2,83.23,79,94,4.0
415,Krasnogvardeyskoye,RU,2021-06-03 20:01:14,45.8456,41.5186,57.43,90,64,6.49
416,Launceston,AU,2021-06-03 20:01:14,-41.45,147.1667,49.64,90,90,4.09
417,Tarija,BO,2021-06-03 20:01:14,-21.5355,-64.7296,69.57,48,16,8.3
418,Paamiut,GL,2021-06-03 20:01:14,61.994,-49.6678,36.54,67,41,8.21
419,Otradnoye,RU,2021-06-03 20:01:15,59.7775,30.8181,66.25,76,17,4.97
420,Villazon,BO,2021-06-03 20:01:15,-22.0866,-65.5942,59.9,7,21,4.21
421,Mangalia,RO,2021-06-03 20:01:15,43.8,28.5833,61.09,77,100,15.7
422,Hervey Bay,AU,2021-06-03 20:01:16,-25.2986,152.8535,62.02,87,100,10.29
423,Lata,PT,2021-06-03 20:01:16,40.1629,-8.3327,62.71,77,0,7.74
424,Sisimiut,GL,2021-06-03 20:01:16,66.9395,-53.6735,33.98,90,100,8.77
425,Mahibadhoo,MV,2021-06-03 20:01:17,3.7833,72.9667,83.17,69,100,16.75
426,Sembakung,ID,2021-06-03 20:01:17,3.8167,117.25,74.26,99,89,1.68
427,Qaqortoq,GL,2021-06-03 20:01:17,60.7167,-46.0333,40.35,77,97,8.97
428,Fort Saint James,CA,2021-06-03 20:01:18,54.4333,-124.25,68.23,26,0,10.98
429,Sungaipenuh,ID,2021-06-03 20:01:18,-2.0833,101.3833,66.22,98,97,0.89
430,Deputatskiy,RU,2021-06-03 20:01:18,69.3,139.9,58.82,42,100,4.03
431,Rionero In Vulture,IT,2021-06-03 20:01:18,40.9257,15.67,61.74,50,0,3.09
432,Lorengau,PG,2021-06-03 20:01:19,-2.0226,147.2712,79.38,78,100,1.7
433,Whitehorse,CA,2021-06-03 20:01:19,60.7161,-135.0538,53.02,43,53,15.99
434,Leshukonskoye,RU,2021-06-03 20:01:19,64.8989,45.7622,54.72,77,19,2.28
435,Saint-Pierre,RE,2021-06-03 20:01:20,-21.3393,55.4781,73.04,71,0,3.44
436,Los Llanos De Aridane,ES,2021-06-03 20:01:20,28.6585,-17.9182,64.15,85,75,14.29
437,Maceio,BR,2021-06-03 20:00:11,-9.6658,-35.7353,76.44,94,75,7.36
438,Mbandaka,CD,2021-06-03 20:01:20,0.0487,18.2603,72.64,87,35,2.15
439,Mount Isa,AU,2021-06-03 20:01:20,-20.7333,139.5,55.17,82,18,8.05
440,Port-Gentil,GA,2021-06-03 20:01:21,-0.7193,8.7815,78.67,84,6,11.36
441,Dekar,BW,2021-06-03 20:01:21,-21.5333,21.9333,52.34,52,0,6.89
442,Santiago,CL,2021-06-03 19:56:28,-33.4569,-70.6483,76.44,38,0,4.61
443,Aksarka,RU,2021-06-03 20:01:21,66.5606,67.7975,33.98,66,47,8.84
444,Lamar,US,2021-06-03 19:57:53,33.6668,-95.5836,84.63,55,80,4.79
445,Umm Lajj,SA,2021-06-03 20:01:22,25.0213,37.2685,83.57,59,0,9.4
446,Pergine Valsugana,IT,2021-06-03 20:01:22,46.065,11.238,66.9,93,32,8.01
447,Ravar,IR,2021-06-03 20:01:22,31.2656,56.8055,89.83,9,2,2.71
448,Katsuura,JP,2021-06-03 20:01:23,35.1333,140.3,72.1,88,98,20.62
449,Marondera,ZW,2021-06-03 20:01:23,-18.1853,31.5519,49.95,80,40,7.87
450,Anadyr,RU,2021-06-03 20:01:23,64.75,177.4833,37.0,60,96,11.01
451,Port Keats,AU,2021-06-03 20:01:24,-14.25,129.55,77.68,58,100,6.55
452,Kutum,SD,2021-06-03 20:01:24,14.2,24.6667,87.42,15,96,15.86
453,San Carlos De Bariloche,AR,2021-06-03 20:01:24,-41.1456,-71.3082,48.7,81,100,14.61
454,Sampit,ID,2021-06-03 20:01:24,-2.5333,112.95,73.2,96,66,2.48
455,Arlit,NE,2021-06-03 20:01:25,18.7369,7.3853,98.6,9,87,12.62
456,Byron Bay,AU,2021-06-03 20:01:25,-28.65,153.6167,57.87,75,0,11.1
457,Harer,ET,2021-06-03 20:01:25,9.3094,42.1258,60.82,54,17,2.26
458,Shimoda,JP,2021-06-03 20:01:26,34.6667,138.95,67.1,93,100,13.58
459,Darhan,MN,2021-06-03 20:01:26,49.4867,105.9228,58.06,48,0,1.19
460,Goundam,ML,2021-06-03 20:01:26,16.4145,-3.6708,99.12,18,11,4.85
461,Port-Cartier,CA,2021-06-03 20:01:26,50.0334,-66.8654,58.75,77,100,6.85
462,Namibe,AO,2021-06-03 20:01:27,-15.1961,12.1522,70.83,86,29,7.67
463,Margate,GB,2021-06-03 20:01:08,51.3813,1.3862,67.86,73,15,1.99
464,Ankang,CN,2021-06-03 20:01:27,32.68,109.0172,55.71,79,8,1.45
465,Zeya,RU,2021-06-03 20:01:27,53.75,127.2667,50.23,92,53,6.53
466,Linfen,CN,2021-06-03 20:01:28,36.0889,111.5189,65.52,22,0,3.96
467,Kristiansund,NO,2021-06-03 20:01:28,63.1115,7.732,69.85,55,7,4.61
468,Sobolevo,RU,2021-06-03 20:01:28,54.4299,31.8996,50.85,80,4,7.16
469,Marawi,PH,2021-06-03 20:01:29,7.9986,124.2928,68.65,93,100,2.24
470,Barabai,ID,2021-06-03 20:01:29,-2.5833,115.3833,73.06,89,4,2.53
471,Riyadh,SA,2021-06-03 19:58:37,24.6877,46.7219,98.65,12,0,5.75
472,Kaeo,NZ,2021-06-03 20:01:29,-35.1,173.7833,51.33,92,62,2.21
473,Puertollano,ES,2021-06-03 20:01:30,38.6871,-4.1073,79.68,41,0,7.2
474,Eyl,SO,2021-06-03 20:01:30,7.9803,49.8164,80.53,77,98,22.82
475,Inhambane,MZ,2021-06-03 20:01:30,-23.865,35.3833,64.65,83,24,15.39
476,Tuatapere,NZ,2021-06-03 20:01:30,-46.1333,167.6833,49.82,87,100,7.18
477,Shihezi,CN,2021-06-03 20:01:31,44.3,86.0333,79.93,28,97,10.96
478,Mashhad,IR,2021-06-03 20:00:12,36.297,59.6062,84.34,42,0,4.61
479,Bukene,TZ,2021-06-03 20:01:31,-4.2333,32.8833,71.19,53,99,3.13
480,Jiexiu,CN,2021-06-03 20:01:31,37.0244,111.9125,61.41,27,0,6.44
481,Phatthalung,TH,2021-06-03 20:01:32,7.5,100.0833,78.96,87,31,4.25
482,Karasjok,NO,2021-06-03 20:01:32,69.4719,25.5112,68.11,50,14,5.06
483,Vila,PT,2021-06-03 20:01:32,42.0304,-8.1588,54.73,86,2,4.14
484,Villa Carlos Paz,AR,2021-06-03 20:01:32,-31.4241,-64.4978,78.39,55,6,13.0
485,Coquimbo,CL,2021-06-03 19:58:43,-29.9533,-71.3436,60.53,82,75,3.87
486,Crib Point,AU,2021-06-03 20:01:33,-38.35,145.2,53.92,86,100,21.79
487,Bandrele,YT,2021-06-03 20:01:33,-12.9067,45.1914,76.75,83,20,3.38
488,San Martin,AR,2021-06-03 20:01:33,-33.081,-68.4681,69.31,33,82,11.18
489,Kieta,PG,2021-06-03 20:01:34,-6.2167,155.6333,78.85,82,100,2.89
490,Mount Gambier,AU,2021-06-03 20:01:34,-37.8333,140.7667,47.82,75,30,8.05
491,Luganville,VU,2021-06-03 20:01:34,-15.5333,167.1667,75.96,83,84,7.38
492,May Pen,JM,2021-06-03 20:01:35,17.9645,-77.2451,83.25,58,61,10.47
493,Mirzapur,IN,2021-06-03 20:01:35,25.15,82.5833,94.26,35,97,4.45
494,Lar,IN,2021-06-03 20:01:35,26.2039,83.9717,91.49,43,42,5.28
495,Panelas,BR,2021-06-03 20:01:36,-8.6636,-36.0058,70.88,88,62,6.22
496,Campeche,MX,2021-06-03 20:00:18,19.0,-90.5,103.71,21,3,3.69
497,Hovd,MN,2021-06-03 20:01:36,48.0056,91.6419,64.27,46,100,5.41
498,Salta,AR,2021-06-03 19:59:14,-24.7859,-65.4117,73.99,48,0,4.0
499,Sabang,ID,2021-06-03 20:01:36,5.8933,95.3214,82.49,77,86,9.48
500,Portland,US,2021-06-03 19:58:48,45.5234,-122.6762,82.0,54,0,1.99
501,Eresos,GR,2021-06-03 20:01:37,39.1667,25.9333,69.31,70,0,10.89
502,Vryburg,ZA,2021-06-03 20:01:37,-26.9566,24.7284,43.47,47,0,9.26
503,Pingzhuang,CN,2021-06-03 20:01:37,42.0372,119.2889,58.1,56,82,13.27
504,Praia,CV,2021-06-03 20:01:38,14.9215,-23.5087,72.59,81,35,16.06
505,Boa Vista,BR,2021-06-03 19:58:44,2.8197,-60.6733,76.98,83,75,3.44
506,Bonthe,SL,2021-06-03 20:01:38,7.5264,-12.505,80.82,84,99,5.41
507,Nouadhibou,MR,2021-06-03 20:01:38,20.931,-17.0347,66.9,77,83,24.49
508,Camacha,PT,2021-06-03 20:01:39,33.0833,-16.3333,62.02,55,20,14.97
509,Amapa,BR,2021-06-03 20:01:39,1.0,-52.0,78.4,93,13,3.83
510,Boppard,DE,2021-06-03 20:01:39,50.2308,7.5899,69.98,82,100,2.93
511,Sokur,RU,2021-06-03 20:01:39,55.2093,83.319,52.0,74,41,8.32
512,Marrakesh,MA,2021-06-03 20:00:52,31.6315,-8.0083,75.27,50,75,12.66
513,Micheweni,TZ,2021-06-03 20:01:40,-4.9667,39.8333,76.46,82,93,11.07
514,Mosetse,BW,2021-06-03 20:01:40,-20.75,26.65,54.84,38,0,10.85
515,Emba,KZ,2021-06-03 20:01:40,48.8264,58.1442,72.12,59,80,8.66
516,Quatre Cocos,MU,2021-06-03 20:01:40,-20.2078,57.7625,74.08,75,56,15.48
517,Bitung,ID,2021-06-03 20:01:41,1.4451,125.1824,77.85,80,99,6.53
518,Socorro,US,2021-06-03 19:57:58,31.6546,-106.3033,88.92,21,75,7.2
519,Jalpan,MX,2021-06-03 20:01:41,21.2333,-99.4833,75.67,73,100,3.38
520,Rudnogorsk,RU,2021-06-03 20:01:41,57.2639,103.7519,54.54,52,11,4.54
521,Predivinsk,RU,2021-06-03 20:01:42,57.0669,93.4378,51.58,94,100,6.17
522,Jega,NG,2021-06-03 20:01:42,12.2175,4.3792,97.25,27,1,6.82
523,Visby,SE,2021-06-03 20:01:42,57.6409,18.296,60.85,67,0,4.61
524,Laukaa,RU,2021-06-03 20:01:43,58.7372,29.8453,54.12,79,97,5.3
525,Gubakha,RU,2021-06-03 20:01:43,58.8386,57.5532,39.31,65,0,5.68
526,Hamza,UZ,2021-06-03 20:01:43,40.4264,71.4956,80.69,29,7,2.44
527,Ambunti,PG,2021-06-03 20:01:43,-4.2365,142.8448,72.93,99,98,0.87
528,Taunggyi,MM,2021-06-03 20:01:44,20.7833,97.0333,66.42,76,95,2.55
529,Aklavik,CA,2021-06-03 20:01:44,68.2191,-135.0107,46.74,71,100,8.48
530,Kayerkan,RU,2021-06-03 20:01:44,69.3497,87.7602,32.05,99,100,4.38
531,Yerbogachen,RU,2021-06-03 20:01:45,61.2767,108.0108,56.5,61,51,4.07
532,Puerto Escondido,MX,2021-06-03 20:01:45,15.85,-97.0667,87.21,64,30,8.28
533,Lavrentiya,RU,2021-06-03 20:01:45,65.5833,-171.0,32.2,70,98,8.63
534,Mastic Beach,US,2021-06-03 20:01:46,40.7668,-72.8521,70.48,87,90,1.01
535,Beringovskiy,RU,2021-06-03 20:01:46,63.05,179.3167,34.63,82,97,4.03
536,Derzhavinsk,KZ,2021-06-03 20:01:46,51.1,66.3167,71.94,38,90,6.82
537,Miyako,JP,2021-06-03 20:01:47,39.6367,141.9525,63.37,88,100,20.31
538,Matamoros,MX,2021-06-03 19:59:09,25.5333,-103.25,86.11,25,3,7.76
539,Praia Grande,BR,2021-06-03 20:01:47,-24.0058,-46.4028,83.88,26,6,5.26
540,Saint-Augustin,CA,2021-06-03 20:01:47,51.226,-58.6502,60.48,59,97,16.89
541,Sao Filipe,CV,2021-06-03 20:01:47,14.8961,-24.4956,74.12,78,8,9.93
542,Rawson,AR,2021-06-03 19:59:06,-43.3002,-65.1023,47.5,91,100,2.39
543,Gamba,GA,2021-06-03 20:01:48,-2.65,10.0,75.99,91,5,5.39
544,Ushirombo,TZ,2021-06-03 20:01:48,-3.4919,31.9639,70.47,56,98,2.93
545,Pangnirtung,CA,2021-06-03 20:01:48,66.1451,-65.7125,35.28,94,98,1.81
546,Ende,ID,2021-06-03 20:01:49,-8.8432,121.6623,75.07,86,21,0.43
547,Dalbandin,PK,2021-06-03 20:01:49,28.8947,64.4101,90.09,6,0,0.94
548,Praia Da Vitoria,PT,2021-06-03 20:01:49,38.7333,-27.0667,66.76,72,65,7.65
549,Rodos,GR,2021-06-03 20:00:21,36.4408,28.2225,72.79,54,0,8.99
550,Smithers,CA,2021-06-03 19:58:40,54.7804,-127.1743,62.92,42,75,4.61
551,Kyshtovka,RU,2021-06-03 20:01:50,56.555,76.6271,49.35,92,100,3.2
552,Mumford,GH,2021-06-03 20:01:50,5.2618,-0.759,81.01,84,8,10.85
553,Berezovyy,RU,2021-06-03 20:01:50,51.6667,135.7,52.99,99,100,5.73
554,Tankara,IN,2021-06-03 20:01:51,22.6667,70.7333,84.58,65,0,12.57
555,Casa Branca,BR,2021-06-03 20:00:48,-21.7739,-47.0864,79.09,30,0,6.44
556,Chapais,CA,2021-06-03 20:01:51,49.7834,-74.8492,64.22,58,76,15.55
557,Mirnyy,RU,2021-06-03 20:01:51,62.5353,113.9611,59.77,46,69,5.95
558,Huarmey,PE,2021-06-03 20:01:52,-10.0681,-78.1522,70.29,70,65,9.73
559,Almaznyy,RU,2021-06-03 20:01:52,48.0448,40.045,55.54,94,100,6.58
560,Lodwar,KE,2021-06-03 20:01:52,3.1191,35.5973,88.88,35,6,12.91
561,Acapulco,MX,2021-06-03 19:57:54,16.8634,-99.8901,89.96,51,42,9.28
562,Camana,PE,2021-06-03 20:01:53,-16.6228,-72.7111,66.9,73,91,5.08
563,Northam,GB,2021-06-03 20:01:53,51.0333,-4.2167,56.39,81,8,7.02
564,Ocampo,MX,2021-06-03 20:01:53,21.65,-101.5,74.28,49,100,2.75
565,College,US,2021-06-03 20:01:53,64.8569,-147.8028,67.46,43,95,1.01
566,Arroyo,ES,2021-06-03 20:01:54,41.6096,-4.7969,66.24,72,20,1.99
